date,ipc,ind_man,ind_com,ind_con,ind_ser,iae_np,ideac_ct,ideac_sb,base_mon,caja_bce,casa_osd,cuasidinero,dep_vista,din_elec,esp_mon_cir,liq_m2,mon_frac,mult_m1_bm,mult_m2_bm,ofer_m1,res_ban,agr_raw_mat,apsp_crude,coal,energy,fertil,food_bever,ind_materials,metal,natural_gas,non-fuel,precious_metals,wti_price,pib_nom_USDK,pib_real_USDK,loan_rate,deposit_rate,credit_priv_USDM,CPI_US,TNX,pos_divisas,oro_monetario,DEGs,pos_reserva_FMI,pos_ALADI,pos_sucre,res_internacional,ipp,ipcons
2011-12-01,90.75,215.64742990294312,145.7127358482458,113.06097032639046,146.54447429688847,149.536642049271,146.8419644,165.5833519,8391.732059,649.256226,773.52,14464.01,6718.79,,5290.979416,26556.97729,83.197874,1.441057,3.16466,12092.96729,1594.778543,128.099233951756,218.88018469007,165.008776770947,234.137046373546,190.234764495687,115.214728189562,161.584676027027,174.894371505497,215.904592644393,133.712590399017,134.823587884358,98.56,20657125.0,15548856.0,8.17,4.53,20039.96,227.223,1.9780952380952381,1597.57,1293.29,23.14,43.79,-0.18,,2957.62,93.41,232.48
2012-01-01,91.27,213.37649597595805,144.3577274004633,113.87813362009742,146.17169714455005,149.03830621725461,147.9640932,146.4768055,8336.290287,863.622417,731.84,14412.78,6874.13,,4958.153225,26328.46553,83.402306,1.429375,3.158295,11915.68553,1699.272339,132.99197136774,225.891156176425,170.125164079952,236.639780928151,183.332570094129,117.697282930943,168.930452574524,183.215174865057,208.451152418143,136.815113857984,135.454071047709,100.27,20979062.333333332,15632100.666666666,8.17,4.53,19987.73,227.842,1.9665,1823.97,1473.22,23.38,44.25,6.56,,3371.38,95.3,234.8
2012-02-01,91.98,214.06090317717468,144.9708772757991,113.89145294176689,147.03811843547908,149.51711689130576,148.8552068,140.9271742,8217.065886,697.023415,808.32,14836.3,6890.55,,4922.188227,26732.04458,83.006349,1.447688,3.253235,11895.74458,1706.527895,137.757722410282,236.120544672163,170.875884809256,244.37538237063,185.183204541322,120.093514444544,173.190243502896,187.273858248583,201.942459924755,140.785024940027,143.472584664808,102.2,21300999.666666668,15715345.333333334,8.17,4.53,20204.07,228.329,1.9675,1812.01,1495.19,23.47,44.39,0.48,,3375.54,94.85,236.07
2012-03-01,92.8,216.46016015632003,146.67423722965322,114.10233519037347,147.83874625721953,150.60877526747225,149.4652995,150.8255154,8542.893511,755.398123,733.65,15103.01,7300.46,,5060.483519,27546.83789,82.884368,1.456629,3.224533,12443.82789,1910.477501,135.706800320049,248.161236679076,161.719368642667,253.334867416621,211.30871464387,122.112225807029,172.912627719482,187.701091064173,207.261558254861,141.536737077253,138.138408200669,106.16,21622937.0,15798590.0,8.17,4.53,20625.29,228.807,2.1727272727272724,1895.27,1404.8,23.19,44.19,0.64,,3368.09,95.74,235.99
2012-04-01,92.95,218.03254613696362,145.8832060359195,113.57651888865361,146.15686596562477,150.08341510088889,149.8558746,140.7323452,8317.378695,579.693178,803.57,15374.52,7003.69,,5211.788464,27672.53795,82.539484,1.478593,3.327074,12298.01795,1639.787569,135.822004586901,239.280529512302,157.245243996298,246.437483351255,243.025726336336,121.009877595392,171.85368214777,186.175447852268,209.99996406049,141.22359890532,135.604254692836,103.32,21718239.333333332,15890007.333333334,8.17,4.53,21089.57,229.187,2.052857142857143,2317.25,1394.87,23.2,44.2,7.87,,3787.39,96.1,236.29
2012-05-01,92.77,221.0991362854863,147.57575274386915,115.14976053416342,147.90577992979138,152.02464358981211,150.1023724,150.840078,8408.073457,644.086956,820.05,15622.01,7247.7,,5206.314686,28159.28312,83.258436,1.491099,3.349077,12537.27312,1654.363379,132.794771769297,220.830697972654,146.914373781305,228.345683109053,244.152340411282,115.85265097678,163.819563922278,176.151207473847,210.916563419308,135.325523538454,129.508228754466,94.66,21813541.666666668,15981424.666666666,8.17,4.53,21386.01,228.713,1.8031818181818182,2534.9,1316.16,22.62,43.08,1.31,,3918.08,97.53,236.33
2012-06-01,92.93,221.80679580836065,147.47692180494906,115.41307198299194,146.75839049146018,151.93907564396923,150.2563026,147.1900353,8584.260442,654.479285,760.16,15796.53,7084.47,,5255.812357,28220.22695,83.414597,1.447265,3.287438,12423.69695,1830.394203,124.024922709301,194.356060484644,132.149477083511,205.115384676948,207.378645134636,115.706788464353,156.909532726891,169.98041123817,215.890465012582,132.328674920125,129.955314162688,82.3,21908844.0,16072842.0,8.17,4.53,21697.87,228.524,1.6223809523809525,2531.96,1350.44,22.58,43.29,-17.35,,3930.92,95.15,236.43
2012-07-01,93.18,220.52670239307176,148.26730107716548,116.22885777892586,146.89039926148322,152.24774888169503,150.3978632,146.0884479,8464.904971,459.76706,829.12,15698.63,6949.83,,5373.014582,28104.30853,82.833945,1.465543,3.320097,12405.67853,1720.169384,123.220050926803,208.466539202978,132.838301965513,214.923798995347,193.461394422093,122.364882712196,154.089214823364,166.358999711215,212.226614291266,134.399668127212,129.346123219772,87.9,21974875.0,16114214.333333334,8.17,4.53,21850.24,228.59,1.5266666666666668,2602.22,1370.51,22.44,43.03,2.12,,4040.32,95.69,236.22
2012-08-01,93.45,220.56565666573388,147.65780896268078,116.78760436402992,147.65042518846866,152.50244989121438,150.5877232,161.2835902,9272.092212,447.663798,807.1,15944.45,6911.38,,5517.385844,28456.48235,83.26651,1.349429,3.069047,12512.03235,2416.67606,120.049653588444,225.86086331941,135.880514698847,228.38041890547,192.789894387477,123.488780816268,144.493679708663,154.209619644487,207.681005384364,132.978875101692,132.231490199554,94.13,22040906.0,16155586.666666666,8.17,4.53,22140.71,229.918,1.6782608695652175,2755.03,1393.17,22.53,43.42,4.66,,4218.81,96.23,236.51
2012-09-01,94.49,219.71578051269054,145.963616646159,116.85216523064886,145.6543243547526,151.48406746456172,150.7970149,143.6872798,9311.739791,604.186022,808.86,15900.74,6950.85,,5508.07962,28442.82849,83.158872,1.346911,3.054513,12542.08849,2307.455277,122.553141999174,224.392834191484,133.297040224391,230.329004179112,189.624640970124,121.243316434801,147.148664594835,156.924820906172,209.340328536891,134.562431320767,143.104106587898,94.51,22106937.0,16196959.0,8.17,4.53,22560.23,231.015,1.7231578947368422,3312.14,1501.37,22.83,43.99,3.09,,4883.42,95.96,237.34
2012-10-01,94.58,221.77159506566232,147.44317052845594,117.10365271993527,147.34115408420644,152.69747017925874,150.9469093,154.8461648,9360.77172,581.664589,869.04,16089.98,7154.53,,5615.275053,28943.0747,83.289644,1.373081,3.091954,12853.0947,2211.502434,123.47562427183,217.89039033524,126.186481747427,225.631352072791,186.044155112172,120.24848576051,151.495966873833,162.633410614212,210.364834946843,135.086544347207,143.08801457263,89.49,22166566.666666668,16229320.0,8.17,4.53,22659.21,231.638,1.7461904761904763,2509.07,1453.57,24.35,43.95,2.25,,4033.19,95.76,238.34
2012-11-01,94.71,222.79710544045034,148.36527731388531,117.5180142490925,147.94290815132314,153.39467389852732,150.9587526,154.721742,9766.642077,968.581655,825.77,15961.34,7491.93,,5761.627987,29297.98058,83.082588,1.36553,2.999801,13336.64058,2127.579847,122.607778542914,214.73723579838,129.059024036134,221.983245383152,175.782920081594,118.998752980754,151.291011049338,162.691938328138,211.876527956489,133.641233415479,140.91179126658,86.53,22226196.333333332,16261681.0,8.17,4.53,22728.4,231.249,1.654,1915.33,1460.02,24.27,43.78,-0.43,,3442.97,94.43,238.62
2012-12-01,94.53,222.50218983294516,146.7585211949786,117.64495444775642,147.32684854982494,152.85286290580436,150.7896715,174.1539957,10003.50085,244.186843,987.82,16393.88,8100.37,,6326.737799,30905.50475,84.516947,1.450655,3.089469,14511.62475,2360.239261,124.259068080637,213.423505843641,137.709635207357,221.992540971646,174.425627261373,118.937376432909,158.31728526594,171.854645718192,212.276526879349,134.965977721707,138.578735294945,87.86,22285826.0,16294042.0,8.17,4.53,22933.2,231.221,1.719,469.2,1402.55,24.21,43.84,2.22,540.5,2482.52,95.24,238.66
2013-01-01,95.01,223.1149376112097,148.40724266977418,117.94965870010702,147.83810413543011,153.59288740290614,150.4809643,150.8245447,9574.567546,407.221754,884.67,16422.92,7876.77,,6043.050888,30426.45501,83.714124,1.462576,3.177841,14003.53501,2155.91078,126.626223714016,222.008316277051,136.226350650155,228.249278820253,171.506213880949,120.259151356088,167.261888140245,183.41363306458,211.423750033352,137.670902567006,137.376099863415,94.76,22530479.333333332,16348932.333333334,8.17,4.53,22886.45,231.679,1.9147619047619049,1037.04,1408.87,24.28,43.97,-2.19,315.14,2827.11,95.68,239.0
2013-02-01,95.18,221.91815345018458,147.47216155380914,117.29781822633441,146.28760939655731,152.54177655171424,150.1614658,143.5247538,9918.327177,365.318785,928.48,16620.63,7829.95,,6078.519857,30612.97306,83.873203,1.410756,3.086506,13992.34306,2462.135332,125.005403369052,228.805217779682,137.719803423027,232.740441831374,173.327111407484,119.478900042862,168.512436889861,185.805485195206,210.960972498298,137.073996993351,134.361162000351,95.31,22775132.666666668,16403822.666666666,8.17,4.53,22878.14,232.937,1.9842105263157896,2307.71,1344.7,23.8,43.21,1.83,491.57,4212.82,96.31,240.33
2013-03-01,95.6,223.21879259305047,147.7799710756905,118.19082316865354,147.00141136355276,153.34224027452407,149.9776515,144.9374563,10434.30601,429.14427,882.02,16560.09,7735.47,,6291.904372,30671.25609,83.79172,1.352382,2.939463,14111.16609,2747.44565,124.033532522918,221.553644692489,133.445307740065,226.160194096804,169.804632777901,119.708787489192,158.757566987337,172.559574542333,220.004316104573,133.858260614721,131.073793557323,92.94,23019786.0,16458713.0,8.17,4.53,23106.66,232.282,1.9575,2354.41,1353.21,23.53,42.73,4.02,595.11,4373.01,96.82,241.14
2013-04-01,95.77,225.4283745283322,148.76651886399074,117.75763402559292,148.13376644683657,154.07217599388827,150.0959557,142.4468773,10481.04667,512.893269,870.16,16785.85,7528.96,,6459.978373,30858.29534,83.506967,1.342656,2.9442,14072.44534,2554.508062,123.432003835556,213.313041060849,130.091841878323,220.957693207567,167.81479355569,121.885229765641,154.441001496566,166.76636709971,224.21724113075,131.931150124575,121.717921944714,92.02,23160298.666666668,16573222.0,8.17,4.53,23472.77,231.797,1.7590909090909093,2945.15,1244.25,23.71,43.05,-1.68,406.4,4660.88,97.4,240.39
2013-05-01,95.56,226.66701077620766,149.1023972528118,118.43992723928115,148.1309361704231,154.61432385830935,150.6006632,154.2532175,10429.66252,469.52765,862.39,16927.65,7854.72,,6561.087992,31428.0901,84.632108,1.390308,3.013337,14500.4401,2452.024772,126.885384018885,215.011517082751,129.874580687552,220.348564947731,155.45772172603,124.172687291361,150.035155106932,159.236658341847,217.3333133698,130.400293056211,115.930192243834,94.51,23300811.333333332,16687731.0,8.17,4.53,23602.98,231.893,1.9281818181818182,2469.18,1181.49,23.43,42.7,-0.25,474.56,4191.11,96.29,238.49
2013-06-01,95.42,225.63571293806754,147.89642040607987,118.00608376758322,146.77489239616276,153.6536621404783,151.4901157,139.1100362,10522.40232,423.085486,835.11,17053.68,7508.26,,6591.960156,31238.13385,84.233698,1.3480240000000001,2.968726,14184.45385,2588.012979,124.563614828485,213.778979791073,124.109906035829,219.983480594656,152.787629618189,121.837142936928,144.34790779863,152.211710644582,217.09234104381,126.482632713418,110.084913602775,95.77,23441324.0,16802240.0,8.17,4.53,23879.26,232.445,2.3,2181.73,1010.63,23.55,42.9,1.79,499.95,3760.55,97.12,236.3
2013-07-01,95.41,226.76225442656596,148.5939661555856,118.89231908464427,147.76702337271755,154.58506395094201,152.7812628,147.1085305,10531.77851,527.644101,867.05,17094.93,7532.84,,6664.541541,31376.85815,84.546609,1.356079,2.979255,14281.92815,2387.996255,119.120284941615,226.911694468957,115.159315800829,227.022942377991,149.552827911675,120.159137010686,145.451810735756,155.917988515809,208.62795826812,124.941621369475,105.605749067357,104.67,23707074.666666668,16912033.0,8.17,4.53,24154.29,232.9,2.5822727272727275,2452.9,1114.46,23.69,43.17,0.1,35.68,3670.0,96.77,236.14
2013-08-01,95.57,225.82299485114737,148.7939190239468,119.48911143361777,146.6857366952624,154.42631337807703,154.4335038,157.5022271,11353.231,964.328058,801.5,17595.32,7508.84,,6866.667584,32055.44118,84.613598,1.273657,2.823464,14460.12118,2636.121758,119.642447045661,230.851832758129,115.318690522294,232.234194384649,146.720887293462,117.118896778249,150.924899758509,163.358957475045,205.963745757539,125.811278125608,111.030033106558,106.57,23972825.333333332,17021826.0,8.17,4.53,24512.13,233.456,2.7372727272727273,3200.67,1182.56,23.66,43.22,2.48,55.53,4508.12,96.02,236.11
2013-09-01,96.11,227.50403661665774,148.48292012010936,118.72209210489888,147.66589991585354,154.5946899768663,156.3274786,151.8721031,11599.92769,1095.470167,817.85,17566.41,7592.33,,6921.835475,32164.90063,84.325152,1.258498,2.772854,14598.49063,2680.446895,119.311006330218,231.74451180893,116.280808951447,234.335593832231,139.817830417763,113.542892608642,149.044487380326,160.862864375386,208.49136173063,123.290441037944,111.109327491802,106.29,24238576.0,17131619.0,8.17,4.53,24658.79,233.544,2.8095,2949.43,1125.34,23.95,43.76,-0.23,91.25,4233.5,98.08,236.06
2013-10-01,96.51,229.09413164100408,149.43894179027546,120.34879907832378,148.05212099875632,155.78889120227933,158.3489921,169.6566622,11649.87731,986.666654,844.21,17839.11,7685.32,,6994.278988,32603.95565,85.246661,1.267382,2.798652,14764.84565,2739.475003,118.764146492315,222.315651836497,124.409684991507,229.393931568248,132.965921973267,112.803529409314,149.073731166045,161.121096142723,206.73049421747,122.190300889297,108.493625578457,100.54,24302375.0,17138931.333333332,8.17,4.53,24759.98,233.669,2.6159090909090907,2882.82,1123.37,27.94,43.87,2.21,125.79,4206.0,96.52,236.08
2013-11-01,96.89,230.8615245586571,148.9089572060879,120.15116853615184,148.32658196260414,155.95115737910209,160.3464786,169.8403925,12143.44595,1076.204503,817.81,18133.11,8024.18,,6891.926593,33134.91768,85.701091,1.235383,2.728626,15001.80768,3271.803762,118.57503690464,217.609102339575,127.655627232574,225.437048604161,133.132645482511,113.624284955662,149.215242941549,161.394022329681,207.317578491978,122.030513398509,105.323943034522,93.86,24366174.0,17146243.666666668,8.17,4.53,25135.85,234.1,2.718421052631579,2773.25,1063.7,27.82,43.79,-5.97,148.46,4051.06,96.32,236.02
2013-12-01,97.08,229.16412602458036,148.03054297633253,119.39641605230679,147.51845611457915,154.97495617352112,162.1922108,180.1765726,12738.62096,360.439451,1025.66,18778.71,8818.04,,7367.056191,35051.1362,87.330005,1.277409,2.751564,16272.4262,3898.135315,121.22044814961,222.56817370315,129.525886537009,233.481928890508,137.995329894265,115.189233101592,150.676684413107,162.384862962093,220.201657639521,122.536852422169,101.069773984852,97.63,24429973.0,17153556.0,8.17,4.53,25201.04,234.719,2.901904761904762,3088.2,1023.46,27.9,43.93,0.31,176.73,4360.52,98.16,236.18
2014-01-01,97.78,229.72783616319794,148.94799045997792,118.84497623264483,146.70540545684233,154.88463515534556,163.8023183,161.067714,12176.82355,689.871164,865.28,18821.17,8334.61,0.0,7128.644478,34370.57907,86.154588,1.276968,2.822623,15549.40907,3406.873322,118.61104688831,216.111662341786,127.051751668843,229.997348829529,153.713779069421,115.746922465358,147.818504302846,159.427798963313,225.956015721665,122.920716782925,102.854095219387,94.62,24563812.666666668,17134396.0,8.17,4.53,25105.43,235.288,2.858095238095238,3010.16,1062.74,27.8,43.76,6.0,32.26,4182.73,97.78,235.6
2014-02-01,97.89,229.93326062715542,148.89297320100027,120.4391333249715,147.4912043176903,155.69002902075266,165.1347617,149.2171749,12112.80541,581.367659,892.25,19042.56,8224.53,0.0,7313.657983,34667.39533,86.647344,1.289944,2.862045,15624.83533,3238.882425,118.401725372621,220.88021353814,119.465710278037,237.208789106774,161.476572753076,119.764376210075,144.708396218328,155.164694726247,243.433633461496,125.213679527629,107.062421981374,100.82,24697652.333333332,17115236.0,8.17,4.53,24998.22,235.547,2.709473684210526,3066.22,1127.07,28.05,44.14,9.48,57.44,4332.41,99.2,236.51
2014-03-01,98.57,228.7213457098248,148.4434454608133,119.20810988224959,146.10921291663897,154.5864337975453,166.1541979,161.728045,12234.09321,496.222371,857.27,19039.41,8345.01,0.0,7407.463271,34878.80341,86.92014,1.294693,2.850951,15839.39341,3386.217425,121.420292882143,218.153811151616,114.78472122749,229.728408549304,163.017264060046,127.130237681762,140.427422943861,147.982321352322,226.908553241365,128.420316857619,109.847918261492,100.8,24831492.0,17096076.0,8.17,4.53,25215.06,236.028,2.723333333333333,2711.84,1098.04,27.9,44.09,12.02,82.37,3976.25,98.98,237.41
2014-04-01,98.86,229.47922384087485,149.58102760730168,120.24537357884603,146.4823221537032,155.4737562028443,166.8659,163.4344539,11927.21263,442.773821,929.93,19367.1,8035.21,0.0,7648.107821,35136.92189,86.504072,1.322172,2.945946,15769.82189,2819.896916,118.595685147136,219.944849782464,114.576779470106,230.829004334013,157.5263633071,129.574328217962,143.177018392184,152.947534761982,223.768429708466,129.635408914,106.900404034682,102.07,25068754.666666668,17228738.333333332,8.17,4.53,25582.62,236.468,2.705238095238095,2261.48,1095.3,27.97,44.21,12.38,127.56,3568.89,99.98,237.19
2014-05-01,98.82,229.31960036990515,150.57408725970555,119.38413557835936,146.92623980621156,155.4713259039241,167.2338202,180.3392359,12193.63752,398.307653,927.91,19553.8,8095.79,0.0,7726.945989,35463.56853,87.032545,1.30476,2.908367,15909.76853,3053.441329,116.750672387974,221.712224727208,115.13799947355,231.316954972533,142.95573855344,124.463823689582,139.708240717143,148.833347762184,221.732706287735,125.512774037976,106.184769038598,102.18,25306017.333333332,17361400.666666668,7.64,5.11,25861.48,236.918,2.559047619047619,3285.88,477.67,27.69,43.94,0.67,174.45,4010.31,99.59,236.66
2014-06-01,98.93,228.95418328512181,150.24118812264823,119.91018680900993,147.2879402893222,155.6111505531059,167.2767523,159.1564682,12540.92579,386.07273,949.2,19675.8,8359.8,0.0,7829.186912,35951.8843,87.097392,1.297838,2.866765,16276.0843,3289.368753,117.200092989175,228.154950531172,112.727644533191,235.192282803057,143.529419166909,121.590817970511,137.345086049452,145.352258911182,220.161358181852,123.365070534535,105.765001781843,105.79,25543280.0,17494063.0,8.19,5.19,25905.25,237.231,2.5985714285714288,5027.93,502.35,27.78,44.1,0.19,220.06,5822.42,99.72,237.71
2014-07-01,99.33,229.66975159991873,150.73001478131306,119.55543310829466,147.55650863825056,155.78264092591078,167.066382,168.1288229,12579.35842,469.642176,931.43,19859.21,8366.52,0.0,8014.825466,36327.6667,87.111238,1.309165,2.887879,16468.4567,3076.349538,114.23258938781,221.556431830909,108.29025172067,226.539125514781,152.755902473066,119.182149348399,139.589902987554,149.668853756846,203.723431507732,123.607093732189,108.710613895234,103.59,25676491.333333332,17574716.0,8.21,4.98,26175.18,237.498,2.5422727272727275,4953.9,494.68,27.52,43.68,9.58,28.03,5557.39,100.62,237.96
2014-08-01,99.53,231.06397755539146,151.10168712662093,119.38370914987749,148.84182352772314,156.36482176198933,166.6207178,173.0014371,13223.98602,469.244641,923.43,20127.06,8567.96,0.0,8327.273001,37109.05812,86.76512,1.284181,2.806193,16981.99812,3417.273261,109.344201345564,212.787548384855,108.144570327817,218.060902794254,147.630090145458,114.277969065224,137.520243512796,148.719574260509,204.161994146449,120.092143212159,107.119902693752,96.54,25809702.666666668,17655369.0,8.16,5.14,26397.82,237.46,2.42,5535.4,494.93,27.2,43.31,11.32,59.04,6171.2,104.15,237.76
2014-09-01,100.14,231.1788809491339,152.69598640701966,120.61845519880987,149.07163749379373,157.2868792380973,166.0036698,162.6594215,12977.27205,380.377644,1009.84,20071.64,8761.35,0.0,8398.111642,37318.66235,87.560705,1.329018,2.875694,17247.02235,3101.382059,106.782996975638,207.607063005763,103.491275682352,210.907198558044,145.286121843364,112.203348808272,131.649291318555,141.533073191234,202.377649740595,116.447846266793,102.189165046201,93.21,25942914.0,17736022.0,7.86,4.98,26670.33,237.477,2.5342857142857143,6065.24,468.73,26.56,42.29,-1.96,88.37,6689.23,102.66,237.42
2014-10-01,100.35,230.1654912210099,153.3602329360537,120.04381143905701,146.61115590702127,156.47689335698598,165.2939456,169.1333771,13457.29644,483.131928,937.1,20578.09,8560.7,0.01,8662.847714,37889.25038,87.602667,1.286377,2.815517,17311.16038,3286.604126,104.883365217405,188.065941026661,100.275546084493,193.017996054761,137.309946413806,111.896941802557,126.426556683365,134.989481353785,198.326647942066,114.216963563468,99.9448568089726,84.4,25764824.333333332,17750415.0,8.34,5.08,26935.18,237.43,2.304090909090909,5351.33,448.92,26.48,42.17,1.33,132.34,6002.57,101.15,237.01
2014-11-01,100.53,229.12042324516443,153.6046165729483,120.99360041720092,146.91713412094413,156.77726011512183,164.5707388,164.9606659,14202.87403,847.390222,960.28,20625.29,8852.29,0.075326,8796.43342,38362.17372,88.084971,1.248824,2.701015,17736.88372,3510.610095,105.561261422334,170.228527373044,99.0007305706027,178.457199837915,136.788823279851,111.203643927347,125.038424176419,132.780149803297,206.291735457907,112.72939688928,96.0988697026449,75.79,25586734.666666668,17764808.0,8.13,5.07,27115.23,236.983,2.3255555555555554,5176.96,456.09,26.24,41.77,-1.91,164.15,5863.3,101.32,237.55
2014-12-01,100.64,229.17696136044196,154.31802210035795,120.92209490861187,147.44581583694625,157.0552773203067,163.8995489,177.8675545,14731.08876,360.964909,1237.52,21409.05,9068.76,0.07839,9539.896733,40104.36703,86.581904,1.269106,2.722431,18695.31703,3506.046825,105.090257332718,134.860367042826,98.8361830324544,148.553542734629,138.155344256601,109.182448387389,119.964252449597,125.876324481046,199.79520019736,110.805240563891,98.140436381001,59.29,25408645.0,17779201.0,8.19,5.18,27593.96,236.252,2.2072727272727275,3237.41,464.91,25.9,41.32,-21.0,200.54,3949.07,101.22,237.86
2015-01-01,101.24,227.56140932633087,152.3581297223817,119.39358204593371,145.94559293040632,155.37925251672968,163.3233117,154.2388934,13927.69102,695.371,1105.55,21061.67,8697.38,0.075324,9267.460642,39113.99801,87.412042,1.296147,2.808362,18052.32801,2771.822009,104.441245023915,108.342851915292,92.8876080216114,122.682184994966,143.837219936073,104.764392301996,115.766217156226,120.267633922484,181.969967109889,108.377844589071,101.94334231931,47.22,25290009.666666668,17791484.0,7.84,5.22,27799.87,234.747,1.8815000000000002,3082.94,485.47,25.21,40.22,0.09,20.76,3654.69,101.52,238.52
2015-02-01,101.86,227.2825610358345,152.5869574868782,119.38004850119425,145.3401655154731,155.24118655554318,162.8159755,149.5428699,13665.49884,529.00852,1093.98,21210.15,8426.37,0.266955,9334.193122,39058.05536,87.075282,1.306056,2.858151,17847.90536,2620.974961,105.565622532303,126.227821389197,99.3926455957141,134.81149262356,139.897743065853,101.966601209269,112.895211387962,115.808554906973,175.043088072327,105.682051119266,99.9544504640002,50.58,25171374.333333332,17803767.0,7.41,5.32,28202.35,235.342,1.9752631578947368,3149.6,468.07,25.17,40.15,0.63,33.67,3717.3,102.59,239.03
2015-03-01,102.28,227.95849840860726,152.56637886799106,120.08662756180767,145.52638035657228,155.6700936192569,162.2705268,182.4207773,14043.43652,429.677222,1135.96,21277.91,8720.31,0.436181,9476.10442,39560.87942,86.118815,1.301887,2.817037,18282.96942,2915.139883,102.785674319467,123.821180547379,95.9747315288291,129.404919039239,135.131923504748,99.1086380909397,110.25950294639,113.230178467383,167.063671531934,102.626613825974,96.1005378787467,47.82,25052739.0,17816050.0,7.31,5.31,28267.12,235.976,2.0427272727272725,3072.54,457.92,24.62,39.35,2.16,71.14,3667.74,103.28,242.74
2015-04-01,103.14,225.84348360142482,152.09300651584383,119.31600508785766,145.98282771602092,155.0348279234782,161.5727544,160.8007301,14148.97783,440.924196,1154.24,21376.46,7936.76,0.521665,10149.16545,39549.08605,86.17894,1.284377,2.79519,18172.62605,2317.947579,103.868260270143,134.672572792012,89.9534480462515,131.379085614686,132.649937276376,100.929843928486,109.023727878384,111.072908049295,140.461481310301,103.410808699211,97.4565461027608,54.45,25063891.0,17723289.666666668,8.09,5.39,28362.56,236.222,1.935,2816.08,455.4,25.11,40.12,6.0,97.22,3439.93,102.39,244.48
2015-05-01,103.32,225.9397102682516,149.67241315209523,119.05356916903942,144.35483823908422,153.96288569897573,160.6264107,147.7909006,14822.88333,564.004974,1196.46,21408.74,8006.02,0.577299,10064.44867,39566.67674,86.890769,1.224994,2.669297,18157.93674,2910.501618,105.674104502052,144.432794621939,95.9294505583041,138.454609306795,143.842781116875,100.829925638608,113.790300933091,117.01630292816,134.898523636929,105.031885094453,97.7236919945618,59.27,25075043.0,17630529.333333332,8.45,5.51,28191.1,237.001,2.1975000000000002,3929.93,459.69,24.77,39.67,-0.29,113.7,4567.46,101.69,244.39
2015-06-01,103.74,225.77573508014623,150.56146874154885,120.10370521010728,145.48087423700372,154.81832649082165,159.4077848,155.517595,15052.21683,570.522437,1252.09,21036.02,7990.02,0.610639,10202.30121,39315.73774,86.785893,1.21442,2.611957,18279.71774,2939.906655,103.449719974662,141.63215544278,92.3030912064508,135.123842424528,148.630322106642,100.70433759258,109.543102071098,111.965081746779,132.318076599594,103.628729255628,95.8214036860858,59.82,25086195.0,17537769.0,8.7,5.48,27799.37,237.657,2.3636363636363638,4120.18,452.07,25.05,40.12,-19.48,121.24,4739.19,103.41,243.98
2015-07-01,103.66,224.15655588683094,149.3137166393046,119.4758018844148,145.03951527173555,153.89448066305027,157.9207171,162.1777636,15254.94499,574.663616,1169.77,21119.98,7936.84,0.65264,10577.85603,39721.85538,86.526715,1.2194,2.603867,18601.87538,2845.475995,99.3719508204489,126.586987806251,90.2694666105803,123.655055300502,137.698880344362,100.544882712919,101.336362910207,102.117171676301,130.758782688704,100.126268681515,91.2091503402733,50.9,24984042.666666668,17522587.666666668,8.54,5.54,28137.56,238.034,2.3245454545454547,4268.22,424.59,24.85,39.78,0.56,13.97,4771.97,102.87,244.08
2015-08-01,103.66,222.88583654274314,147.250822156664,119.16205135364099,144.15249548843025,152.84138373584847,156.1831963,155.1541987,15364.5586,582.068822,1193.03,20768.43,7848.07,0.752214,10837.20682,39540.61458,86.155542,1.221785,2.573495,18772.18458,2665.345201,97.1434717334452,105.846975763832,87.2853194167727,109.45031067909,130.647597352027,97.6114241225699,99.6827757035903,100.69209081115,133.473143472438,97.7292340696032,89.96939189576,42.87,24881890.333333332,17507406.333333332,8.06,5.55,27805.0,238.033,2.1671428571428573,3672.72,438.47,25.09,40.17,3.09,21.86,4201.41,104.59,244.2
2015-09-01,103.93,221.6231698561346,146.7667262402083,118.70924384826667,144.7718013566509,152.4731900387737,154.283053,150.6107645,15301.02321,644.435855,1234.6,20575.06,7500.49,0.757164,10840.86979,39004.3676,87.190649,1.204449,2.549135,18429.3076,2493.169754,94.957634659386,106.800168338673,84.0257965881484,110.01786831391,127.33297430647,96.6562988553597,99.1253625981167,100.781938897062,129.936286416241,97.0701489616573,90.3802891429538,45.48,24779738.0,17492225.0,8.06,5.55,27595.74,237.498,2.172857142857143,2961.72,430.51,24.96,40.04,0.39,53.95,3511.56,104.3,244.11
2015-10-01,103.84,220.74622440316062,146.05769786335802,118.16603052740726,146.5596546132912,152.33617783504988,152.3811357,151.1363549,15941.81669,775.651545,1211.2,20617.21,7242.06,0.762391,11106.3741,39053.25458,86.848094,1.156458,2.449737,18436.04458,2760.980563,94.9360236122543,108.349326596514,79.5754926679974,109.521165866788,122.923761190971,97.253254802331,97.1817622696163,98.0743918961424,123.448012191436,97.3371371105315,93.54708508222,46.22,24643728.333333332,17437694.333333332,9.11,4.98,27415.95,237.733,2.07,2711.31,443.84,24.84,39.85,-1.52,90.05,3308.36,101.91,242.75
